"","DATE","MONTH","QUARTER","IV_ID","IV_VALUE"
"13308","12/31/1976",Dec 1976,1976 Q4,"UEMPMEAN",15.7
"13309","01/31/1977",Jan 1977,1977 Q1,"UEMPMEAN",15.5
"13310","02/28/1977",Feb 1977,1977 Q1,"UEMPMEAN",14.7
"13311","03/31/1977",Mar 1977,1977 Q1,"UEMPMEAN",14
"13312","04/30/1977",Apr 1977,1977 Q2,"UEMPMEAN",14.3
"13313","05/31/1977",May 1977,1977 Q2,"UEMPMEAN",14.9
"13314","06/30/1977",Jun 1977,1977 Q2,"UEMPMEAN",14.4
"13315","07/31/1977",Jul 1977,1977 Q3,"UEMPMEAN",14.1
"13316","08/31/1977",Aug 1977,1977 Q3,"UEMPMEAN",13.5
"13317","09/30/1977",Sep 1977,1977 Q3,"UEMPMEAN",14.2
"13318","10/31/1977",Oct 1977,1977 Q4,"UEMPMEAN",13.8
"13319","11/30/1977",Nov 1977,1977 Q4,"UEMPMEAN",13.8
"13320","12/31/1977",Dec 1977,1977 Q4,"UEMPMEAN",14.1
"13321","01/31/1978",Jan 1978,1978 Q1,"UEMPMEAN",13.1
"13322","02/28/1978",Feb 1978,1978 Q1,"UEMPMEAN",12.5
"13323","03/31/1978",Mar 1978,1978 Q1,"UEMPMEAN",12.3
"13324","04/30/1978",Apr 1978,1978 Q2,"UEMPMEAN",12.3
"13325","05/31/1978",May 1978,1978 Q2,"UEMPMEAN",12.1
"13326","06/30/1978",Jun 1978,1978 Q2,"UEMPMEAN",12
"13327","07/31/1978",Jul 1978,1978 Q3,"UEMPMEAN",11.8
"13328","08/31/1978",Aug 1978,1978 Q3,"UEMPMEAN",11.2
"13329","09/30/1978",Sep 1978,1978 Q3,"UEMPMEAN",11.6
"13330","10/31/1978",Oct 1978,1978 Q4,"UEMPMEAN",11.8
"13331","11/30/1978",Nov 1978,1978 Q4,"UEMPMEAN",11.2
"13332","12/31/1978",Dec 1978,1978 Q4,"UEMPMEAN",10.7
"13333","01/31/1979",Jan 1979,1979 Q1,"UEMPMEAN",11.2
"13334","02/28/1979",Feb 1979,1979 Q1,"UEMPMEAN",11.3
"13335","03/31/1979",Mar 1979,1979 Q1,"UEMPMEAN",11.7
"13336","04/30/1979",Apr 1979,1979 Q2,"UEMPMEAN",11
"13337","05/31/1979",May 1979,1979 Q2,"UEMPMEAN",11.1
"13338","06/30/1979",Jun 1979,1979 Q2,"UEMPMEAN",10.4
"13339","07/31/1979",Jul 1979,1979 Q3,"UEMPMEAN",10
"13340","08/31/1979",Aug 1979,1979 Q3,"UEMPMEAN",10.5
"13341","09/30/1979",Sep 1979,1979 Q3,"UEMPMEAN",10.6
"13342","10/31/1979",Oct 1979,1979 Q4,"UEMPMEAN",10.5
"13343","11/30/1979",Nov 1979,1979 Q4,"UEMPMEAN",10.5
"13344","12/31/1979",Dec 1979,1979 Q4,"UEMPMEAN",10.5
"13345","01/31/1980",Jan 1980,1980 Q1,"UEMPMEAN",10.5
"13346","02/29/1980",Feb 1980,1980 Q1,"UEMPMEAN",10.7
"13347","03/31/1980",Mar 1980,1980 Q1,"UEMPMEAN",11
"13348","04/30/1980",Apr 1980,1980 Q2,"UEMPMEAN",11.3
"13349","05/31/1980",May 1980,1980 Q2,"UEMPMEAN",10.5
"13350","06/30/1980",Jun 1980,1980 Q2,"UEMPMEAN",11.7
"13351","07/31/1980",Jul 1980,1980 Q3,"UEMPMEAN",11.6
"13352","08/31/1980",Aug 1980,1980 Q3,"UEMPMEAN",12.6
"13353","09/30/1980",Sep 1980,1980 Q3,"UEMPMEAN",13.1
"13354","10/31/1980",Oct 1980,1980 Q4,"UEMPMEAN",13.3
"13355","11/30/1980",Nov 1980,1980 Q4,"UEMPMEAN",13.6
"13356","12/31/1980",Dec 1980,1980 Q4,"UEMPMEAN",13.5
"13357","01/31/1981",Jan 1981,1981 Q1,"UEMPMEAN",14.4
"13358","02/28/1981",Feb 1981,1981 Q1,"UEMPMEAN",14.4
"13359","03/31/1981",Mar 1981,1981 Q1,"UEMPMEAN",14
"13360","04/30/1981",Apr 1981,1981 Q2,"UEMPMEAN",13.7
"13361","05/31/1981",May 1981,1981 Q2,"UEMPMEAN",13.2
"13362","06/30/1981",Jun 1981,1981 Q2,"UEMPMEAN",14.2
"13363","07/31/1981",Jul 1981,1981 Q3,"UEMPMEAN",13.9
"13364","08/31/1981",Aug 1981,1981 Q3,"UEMPMEAN",14.5
"13365","09/30/1981",Sep 1981,1981 Q3,"UEMPMEAN",13.7
"13366","10/31/1981",Oct 1981,1981 Q4,"UEMPMEAN",13.7
"13367","11/30/1981",Nov 1981,1981 Q4,"UEMPMEAN",13.2
"13368","12/31/1981",Dec 1981,1981 Q4,"UEMPMEAN",12.8
"13369","01/31/1982",Jan 1982,1982 Q1,"UEMPMEAN",13.5
"13370","02/28/1982",Feb 1982,1982 Q1,"UEMPMEAN",14.1
"13371","03/31/1982",Mar 1982,1982 Q1,"UEMPMEAN",13.9
"13372","04/30/1982",Apr 1982,1982 Q2,"UEMPMEAN",14.2
"13373","05/31/1982",May 1982,1982 Q2,"UEMPMEAN",14.6
"13374","06/30/1982",Jun 1982,1982 Q2,"UEMPMEAN",16.5
"13375","07/31/1982",Jul 1982,1982 Q3,"UEMPMEAN",15.6
"13376","08/31/1982",Aug 1982,1982 Q3,"UEMPMEAN",16.2
"13377","09/30/1982",Sep 1982,1982 Q3,"UEMPMEAN",16.6
"13378","10/31/1982",Oct 1982,1982 Q4,"UEMPMEAN",17.2
"13379","11/30/1982",Nov 1982,1982 Q4,"UEMPMEAN",17.2
"13380","12/31/1982",Dec 1982,1982 Q4,"UEMPMEAN",18
"13381","01/31/1983",Jan 1983,1983 Q1,"UEMPMEAN",19.4
"13382","02/28/1983",Feb 1983,1983 Q1,"UEMPMEAN",19
"13383","03/31/1983",Mar 1983,1983 Q1,"UEMPMEAN",19.1
"13384","04/30/1983",Apr 1983,1983 Q2,"UEMPMEAN",19
"13385","05/31/1983",May 1983,1983 Q2,"UEMPMEAN",20.4
"13386","06/30/1983",Jun 1983,1983 Q2,"UEMPMEAN",22
"13387","07/31/1983",Jul 1983,1983 Q3,"UEMPMEAN",21.7
"13388","08/31/1983",Aug 1983,1983 Q3,"UEMPMEAN",19.9
"13389","09/30/1983",Sep 1983,1983 Q3,"UEMPMEAN",20.2
"13390","10/31/1983",Oct 1983,1983 Q4,"UEMPMEAN",20.1
"13391","11/30/1983",Nov 1983,1983 Q4,"UEMPMEAN",20.2
"13392","12/31/1983",Dec 1983,1983 Q4,"UEMPMEAN",19.6
"13393","01/31/1984",Jan 1984,1984 Q1,"UEMPMEAN",20.5
"13394","02/29/1984",Feb 1984,1984 Q1,"UEMPMEAN",18.8
"13395","03/31/1984",Mar 1984,1984 Q1,"UEMPMEAN",18.8
"13396","04/30/1984",Apr 1984,1984 Q2,"UEMPMEAN",18.5
"13397","05/31/1984",May 1984,1984 Q2,"UEMPMEAN",18.4
"13398","06/30/1984",Jun 1984,1984 Q2,"UEMPMEAN",18.6
"13399","07/31/1984",Jul 1984,1984 Q3,"UEMPMEAN",18.1
"13400","08/31/1984",Aug 1984,1984 Q3,"UEMPMEAN",17.3
"13401","09/30/1984",Sep 1984,1984 Q3,"UEMPMEAN",17.1
"13402","10/31/1984",Oct 1984,1984 Q4,"UEMPMEAN",16.5
"13403","11/30/1984",Nov 1984,1984 Q4,"UEMPMEAN",17.5
"13404","12/31/1984",Dec 1984,1984 Q4,"UEMPMEAN",17.3
"13405","01/31/1985",Jan 1985,1985 Q1,"UEMPMEAN",15.3
"13406","02/28/1985",Feb 1985,1985 Q1,"UEMPMEAN",15.9
"13407","03/31/1985",Mar 1985,1985 Q1,"UEMPMEAN",15.9
"13408","04/30/1985",Apr 1985,1985 Q2,"UEMPMEAN",16.1
"13409","05/31/1985",May 1985,1985 Q2,"UEMPMEAN",14.9
"13410","06/30/1985",Jun 1985,1985 Q2,"UEMPMEAN",15.4
"13411","07/31/1985",Jul 1985,1985 Q3,"UEMPMEAN",15.4
"13412","08/31/1985",Aug 1985,1985 Q3,"UEMPMEAN",15.6
"13413","09/30/1985",Sep 1985,1985 Q3,"UEMPMEAN",15.5
"13414","10/31/1985",Oct 1985,1985 Q4,"UEMPMEAN",15.3
"13415","11/30/1985",Nov 1985,1985 Q4,"UEMPMEAN",16
"13416","12/31/1985",Dec 1985,1985 Q4,"UEMPMEAN",15.4
"13417","01/31/1986",Jan 1986,1986 Q1,"UEMPMEAN",14.9
"13418","02/28/1986",Feb 1986,1986 Q1,"UEMPMEAN",15.3
"13419","03/31/1986",Mar 1986,1986 Q1,"UEMPMEAN",14.4
"13420","04/30/1986",Apr 1986,1986 Q2,"UEMPMEAN",14.3
"13421","05/31/1986",May 1986,1986 Q2,"UEMPMEAN",14.4
"13422","06/30/1986",Jun 1986,1986 Q2,"UEMPMEAN",15.2
"13423","07/31/1986",Jul 1986,1986 Q3,"UEMPMEAN",15
"13424","08/31/1986",Aug 1986,1986 Q3,"UEMPMEAN",15.8
"13425","09/30/1986",Sep 1986,1986 Q3,"UEMPMEAN",15.6
"13426","10/31/1986",Oct 1986,1986 Q4,"UEMPMEAN",15.2
"13427","11/30/1986",Nov 1986,1986 Q4,"UEMPMEAN",14.8
"13428","12/31/1986",Dec 1986,1986 Q4,"UEMPMEAN",15
"13429","01/31/1987",Jan 1987,1987 Q1,"UEMPMEAN",15
"13430","02/28/1987",Feb 1987,1987 Q1,"UEMPMEAN",14.6
"13431","03/31/1987",Mar 1987,1987 Q1,"UEMPMEAN",14.9
"13432","04/30/1987",Apr 1987,1987 Q2,"UEMPMEAN",14.9
"13433","05/31/1987",May 1987,1987 Q2,"UEMPMEAN",14.9
"13434","06/30/1987",Jun 1987,1987 Q2,"UEMPMEAN",14.8
"13435","07/31/1987",Jul 1987,1987 Q3,"UEMPMEAN",14
"13436","08/31/1987",Aug 1987,1987 Q3,"UEMPMEAN",14.3
"13437","09/30/1987",Sep 1987,1987 Q3,"UEMPMEAN",14.2
"13438","10/31/1987",Oct 1987,1987 Q4,"UEMPMEAN",14
"13439","11/30/1987",Nov 1987,1987 Q4,"UEMPMEAN",13.8
"13440","12/31/1987",Dec 1987,1987 Q4,"UEMPMEAN",14.2
"13441","01/31/1988",Jan 1988,1988 Q1,"UEMPMEAN",14.4
"13442","02/29/1988",Feb 1988,1988 Q1,"UEMPMEAN",14.4
"13443","03/31/1988",Mar 1988,1988 Q1,"UEMPMEAN",13.7
"13444","04/30/1988",Apr 1988,1988 Q2,"UEMPMEAN",13.4
"13445","05/31/1988",May 1988,1988 Q2,"UEMPMEAN",13.8
"13446","06/30/1988",Jun 1988,1988 Q2,"UEMPMEAN",12.9
"13447","07/31/1988",Jul 1988,1988 Q3,"UEMPMEAN",13.6
"13448","08/31/1988",Aug 1988,1988 Q3,"UEMPMEAN",13.7
"13449","09/30/1988",Sep 1988,1988 Q3,"UEMPMEAN",13.7
"13450","10/31/1988",Oct 1988,1988 Q4,"UEMPMEAN",13.5
"13451","11/30/1988",Nov 1988,1988 Q4,"UEMPMEAN",12.5
"13452","12/31/1988",Dec 1988,1988 Q4,"UEMPMEAN",12.8
"13453","01/31/1989",Jan 1989,1989 Q1,"UEMPMEAN",12.7
"13454","02/28/1989",Feb 1989,1989 Q1,"UEMPMEAN",12.1
"13455","03/31/1989",Mar 1989,1989 Q1,"UEMPMEAN",12.4
"13456","04/30/1989",Apr 1989,1989 Q2,"UEMPMEAN",12.7
"13457","05/31/1989",May 1989,1989 Q2,"UEMPMEAN",11.8
"13458","06/30/1989",Jun 1989,1989 Q2,"UEMPMEAN",11.1
"13459","07/31/1989",Jul 1989,1989 Q3,"UEMPMEAN",12
"13460","08/31/1989",Aug 1989,1989 Q3,"UEMPMEAN",11.3
"13461","09/30/1989",Sep 1989,1989 Q3,"UEMPMEAN",11.4
"13462","10/31/1989",Oct 1989,1989 Q4,"UEMPMEAN",11.8
"13463","11/30/1989",Nov 1989,1989 Q4,"UEMPMEAN",11.7
"13464","12/31/1989",Dec 1989,1989 Q4,"UEMPMEAN",11.5
"13465","01/31/1990",Jan 1990,1990 Q1,"UEMPMEAN",12.1
"13466","02/28/1990",Feb 1990,1990 Q1,"UEMPMEAN",11.7
"13467","03/31/1990",Mar 1990,1990 Q1,"UEMPMEAN",12
"13468","04/30/1990",Apr 1990,1990 Q2,"UEMPMEAN",12.1
"13469","05/31/1990",May 1990,1990 Q2,"UEMPMEAN",11.6
"13470","06/30/1990",Jun 1990,1990 Q2,"UEMPMEAN",12
"13471","07/31/1990",Jul 1990,1990 Q3,"UEMPMEAN",12
"13472","08/31/1990",Aug 1990,1990 Q3,"UEMPMEAN",12.3
"13473","09/30/1990",Sep 1990,1990 Q3,"UEMPMEAN",12.5
"13474","10/31/1990",Oct 1990,1990 Q4,"UEMPMEAN",11.9
"13475","11/30/1990",Nov 1990,1990 Q4,"UEMPMEAN",12.4
"13476","12/31/1990",Dec 1990,1990 Q4,"UEMPMEAN",12.4
"13477","01/31/1991",Jan 1991,1991 Q1,"UEMPMEAN",12.4
"13478","02/28/1991",Feb 1991,1991 Q1,"UEMPMEAN",12.8
"13479","03/31/1991",Mar 1991,1991 Q1,"UEMPMEAN",13
"13480","04/30/1991",Apr 1991,1991 Q2,"UEMPMEAN",13.7
"13481","05/31/1991",May 1991,1991 Q2,"UEMPMEAN",12.9
"13482","06/30/1991",Jun 1991,1991 Q2,"UEMPMEAN",14.2
"13483","07/31/1991",Jul 1991,1991 Q3,"UEMPMEAN",13.9
"13484","08/31/1991",Aug 1991,1991 Q3,"UEMPMEAN",14
"13485","09/30/1991",Sep 1991,1991 Q3,"UEMPMEAN",14
"13486","10/31/1991",Oct 1991,1991 Q4,"UEMPMEAN",14.3
"13487","11/30/1991",Nov 1991,1991 Q4,"UEMPMEAN",14.9
"13488","12/31/1991",Dec 1991,1991 Q4,"UEMPMEAN",15.3
"13489","01/31/1992",Jan 1992,1992 Q1,"UEMPMEAN",16.4
"13490","02/29/1992",Feb 1992,1992 Q1,"UEMPMEAN",17
"13491","03/31/1992",Mar 1992,1992 Q1,"UEMPMEAN",17.1
"13492","04/30/1992",Apr 1992,1992 Q2,"UEMPMEAN",17
"13493","05/31/1992",May 1992,1992 Q2,"UEMPMEAN",18.3
"13494","06/30/1992",Jun 1992,1992 Q2,"UEMPMEAN",18.6
"13495","07/31/1992",Jul 1992,1992 Q3,"UEMPMEAN",18.3
"13496","08/31/1992",Aug 1992,1992 Q3,"UEMPMEAN",18.2
"13497","09/30/1992",Sep 1992,1992 Q3,"UEMPMEAN",18.3
"13498","10/31/1992",Oct 1992,1992 Q4,"UEMPMEAN",19.4
"13499","11/30/1992",Nov 1992,1992 Q4,"UEMPMEAN",18.2
"13500","12/31/1992",Dec 1992,1992 Q4,"UEMPMEAN",19.2
"13501","01/31/1993",Jan 1993,1993 Q1,"UEMPMEAN",18.7
"13502","02/28/1993",Feb 1993,1993 Q1,"UEMPMEAN",18.3
"13503","03/31/1993",Mar 1993,1993 Q1,"UEMPMEAN",17.5
"13504","04/30/1993",Apr 1993,1993 Q2,"UEMPMEAN",17.4
"13505","05/31/1993",May 1993,1993 Q2,"UEMPMEAN",17.6
"13506","06/30/1993",Jun 1993,1993 Q2,"UEMPMEAN",17.6
"13507","07/31/1993",Jul 1993,1993 Q3,"UEMPMEAN",17.9
"13508","08/31/1993",Aug 1993,1993 Q3,"UEMPMEAN",18.3
"13509","09/30/1993",Sep 1993,1993 Q3,"UEMPMEAN",18.5
"13510","10/31/1993",Oct 1993,1993 Q4,"UEMPMEAN",18.6
"13511","11/30/1993",Nov 1993,1993 Q4,"UEMPMEAN",19.3
"13512","12/31/1993",Dec 1993,1993 Q4,"UEMPMEAN",18.2
"13513","01/31/1994",Jan 1994,1994 Q1,"UEMPMEAN",18.3
"13514","02/28/1994",Feb 1994,1994 Q1,"UEMPMEAN",18.7
"13515","03/31/1994",Mar 1994,1994 Q1,"UEMPMEAN",19.2
"13516","04/30/1994",Apr 1994,1994 Q2,"UEMPMEAN",19.1
"13517","05/31/1994",May 1994,1994 Q2,"UEMPMEAN",19.6
"13518","06/30/1994",Jun 1994,1994 Q2,"UEMPMEAN",18.3
"13519","07/31/1994",Jul 1994,1994 Q3,"UEMPMEAN",19.2
"13520","08/31/1994",Aug 1994,1994 Q3,"UEMPMEAN",19.2
"13521","09/30/1994",Sep 1994,1994 Q3,"UEMPMEAN",19.2
"13522","10/31/1994",Oct 1994,1994 Q4,"UEMPMEAN",19.6
"13523","11/30/1994",Nov 1994,1994 Q4,"UEMPMEAN",17.9
"13524","12/31/1994",Dec 1994,1994 Q4,"UEMPMEAN",17.8
"13525","01/31/1995",Jan 1995,1995 Q1,"UEMPMEAN",16.7
"13526","02/28/1995",Feb 1995,1995 Q1,"UEMPMEAN",16.9
"13527","03/31/1995",Mar 1995,1995 Q1,"UEMPMEAN",17.5
"13528","04/30/1995",Apr 1995,1995 Q2,"UEMPMEAN",17.7
"13529","05/31/1995",May 1995,1995 Q2,"UEMPMEAN",16.9
"13530","06/30/1995",Jun 1995,1995 Q2,"UEMPMEAN",15.6
"13531","07/31/1995",Jul 1995,1995 Q3,"UEMPMEAN",16.5
"13532","08/31/1995",Aug 1995,1995 Q3,"UEMPMEAN",16.3
"13533","09/30/1995",Sep 1995,1995 Q3,"UEMPMEAN",16.3
"13534","10/31/1995",Oct 1995,1995 Q4,"UEMPMEAN",16.2
"13535","11/30/1995",Nov 1995,1995 Q4,"UEMPMEAN",16.5
"13536","12/31/1995",Dec 1995,1995 Q4,"UEMPMEAN",16.2
"13537","01/31/1996",Jan 1996,1996 Q1,"UEMPMEAN",15.7
"13538","02/29/1996",Feb 1996,1996 Q1,"UEMPMEAN",16.6
"13539","03/31/1996",Mar 1996,1996 Q1,"UEMPMEAN",17.3
"13540","04/30/1996",Apr 1996,1996 Q2,"UEMPMEAN",17.4
"13541","05/31/1996",May 1996,1996 Q2,"UEMPMEAN",16.8
"13542","06/30/1996",Jun 1996,1996 Q2,"UEMPMEAN",17.6
"13543","07/31/1996",Jul 1996,1996 Q3,"UEMPMEAN",16.8
"13544","08/31/1996",Aug 1996,1996 Q3,"UEMPMEAN",17.4
"13545","09/30/1996",Sep 1996,1996 Q3,"UEMPMEAN",17
"13546","10/31/1996",Oct 1996,1996 Q4,"UEMPMEAN",16.7
"13547","11/30/1996",Nov 1996,1996 Q4,"UEMPMEAN",15.9
"13548","12/31/1996",Dec 1996,1996 Q4,"UEMPMEAN",15.8
"13549","01/31/1997",Jan 1997,1997 Q1,"UEMPMEAN",16
"13550","02/28/1997",Feb 1997,1997 Q1,"UEMPMEAN",16
"13551","03/31/1997",Mar 1997,1997 Q1,"UEMPMEAN",15.3
"13552","04/30/1997",Apr 1997,1997 Q2,"UEMPMEAN",15.2
"13553","05/31/1997",May 1997,1997 Q2,"UEMPMEAN",15.1
"13554","06/30/1997",Jun 1997,1997 Q2,"UEMPMEAN",15.1
"13555","07/31/1997",Jul 1997,1997 Q3,"UEMPMEAN",16.6
"13556","08/31/1997",Aug 1997,1997 Q3,"UEMPMEAN",15.9
"13557","09/30/1997",Sep 1997,1997 Q3,"UEMPMEAN",16
"13558","10/31/1997",Oct 1997,1997 Q4,"UEMPMEAN",16.6
"13559","11/30/1997",Nov 1997,1997 Q4,"UEMPMEAN",15.6
"13560","12/31/1997",Dec 1997,1997 Q4,"UEMPMEAN",16.3
"13561","01/31/1998",Jan 1998,1998 Q1,"UEMPMEAN",15.6
"13562","02/28/1998",Feb 1998,1998 Q1,"UEMPMEAN",15.6
"13563","03/31/1998",Mar 1998,1998 Q1,"UEMPMEAN",14.3
"13564","04/30/1998",Apr 1998,1998 Q2,"UEMPMEAN",14.3
"13565","05/31/1998",May 1998,1998 Q2,"UEMPMEAN",14.6
"13566","06/30/1998",Jun 1998,1998 Q2,"UEMPMEAN",13.8
"13567","07/31/1998",Jul 1998,1998 Q3,"UEMPMEAN",14.3
"13568","08/31/1998",Aug 1998,1998 Q3,"UEMPMEAN",13.5
"13569","09/30/1998",Sep 1998,1998 Q3,"UEMPMEAN",14.3
"13570","10/31/1998",Oct 1998,1998 Q4,"UEMPMEAN",14.3
"13571","11/30/1998",Nov 1998,1998 Q4,"UEMPMEAN",14.6
"13572","12/31/1998",Dec 1998,1998 Q4,"UEMPMEAN",14.1
"13573","01/31/1999",Jan 1999,1999 Q1,"UEMPMEAN",13.4
"13574","02/28/1999",Feb 1999,1999 Q1,"UEMPMEAN",13.8
"13575","03/31/1999",Mar 1999,1999 Q1,"UEMPMEAN",13.5
"13576","04/30/1999",Apr 1999,1999 Q2,"UEMPMEAN",13.1
"13577","05/31/1999",May 1999,1999 Q2,"UEMPMEAN",13.4
"13578","06/30/1999",Jun 1999,1999 Q2,"UEMPMEAN",14.5
"13579","07/31/1999",Jul 1999,1999 Q3,"UEMPMEAN",13.6
"13580","08/31/1999",Aug 1999,1999 Q3,"UEMPMEAN",13.2
"13581","09/30/1999",Sep 1999,1999 Q3,"UEMPMEAN",12.8
"13582","10/31/1999",Oct 1999,1999 Q4,"UEMPMEAN",13.2
"13583","11/30/1999",Nov 1999,1999 Q4,"UEMPMEAN",12.9
"13584","12/31/1999",Dec 1999,1999 Q4,"UEMPMEAN",12.8
"13585","01/31/2000",Jan 2000,2000 Q1,"UEMPMEAN",13.2
"13586","02/29/2000",Feb 2000,2000 Q1,"UEMPMEAN",12.5
"13587","03/31/2000",Mar 2000,2000 Q1,"UEMPMEAN",12.8
"13588","04/30/2000",Apr 2000,2000 Q2,"UEMPMEAN",12.4
"13589","05/31/2000",May 2000,2000 Q2,"UEMPMEAN",12.6
"13590","06/30/2000",Jun 2000,2000 Q2,"UEMPMEAN",12.4
"13591","07/31/2000",Jul 2000,2000 Q3,"UEMPMEAN",13.3
"13592","08/31/2000",Aug 2000,2000 Q3,"UEMPMEAN",13
"13593","09/30/2000",Sep 2000,2000 Q3,"UEMPMEAN",11.9
"13594","10/31/2000",Oct 2000,2000 Q4,"UEMPMEAN",12.4
"13595","11/30/2000",Nov 2000,2000 Q4,"UEMPMEAN",12.4
"13596","12/31/2000",Dec 2000,2000 Q4,"UEMPMEAN",12.6
"13597","01/31/2001",Jan 2001,2001 Q1,"UEMPMEAN",12.6
"13598","02/28/2001",Feb 2001,2001 Q1,"UEMPMEAN",12.9
"13599","03/31/2001",Mar 2001,2001 Q1,"UEMPMEAN",13
"13600","04/30/2001",Apr 2001,2001 Q2,"UEMPMEAN",12.6
"13601","05/31/2001",May 2001,2001 Q2,"UEMPMEAN",12.2
"13602","06/30/2001",Jun 2001,2001 Q2,"UEMPMEAN",13
"13603","07/31/2001",Jul 2001,2001 Q3,"UEMPMEAN",12.5
"13604","08/31/2001",Aug 2001,2001 Q3,"UEMPMEAN",13.3
"13605","09/30/2001",Sep 2001,2001 Q3,"UEMPMEAN",13.1
"13606","10/31/2001",Oct 2001,2001 Q4,"UEMPMEAN",13
"13607","11/30/2001",Nov 2001,2001 Q4,"UEMPMEAN",14.5
"13608","12/31/2001",Dec 2001,2001 Q4,"UEMPMEAN",14.5
"13609","01/31/2002",Jan 2002,2002 Q1,"UEMPMEAN",14.6
"13610","02/28/2002",Feb 2002,2002 Q1,"UEMPMEAN",15
"13611","03/31/2002",Mar 2002,2002 Q1,"UEMPMEAN",15.4
"13612","04/30/2002",Apr 2002,2002 Q2,"UEMPMEAN",16.6
"13613","05/31/2002",May 2002,2002 Q2,"UEMPMEAN",17.1
"13614","06/30/2002",Jun 2002,2002 Q2,"UEMPMEAN",17.3
"13615","07/31/2002",Jul 2002,2002 Q3,"UEMPMEAN",16.4
"13616","08/31/2002",Aug 2002,2002 Q3,"UEMPMEAN",16.2
"13617","09/30/2002",Sep 2002,2002 Q3,"UEMPMEAN",17.8
"13618","10/31/2002",Oct 2002,2002 Q4,"UEMPMEAN",17.5
"13619","11/30/2002",Nov 2002,2002 Q4,"UEMPMEAN",17.7
"13620","12/31/2002",Dec 2002,2002 Q4,"UEMPMEAN",18.5
"13621","01/31/2003",Jan 2003,2003 Q1,"UEMPMEAN",18.4
"13622","02/28/2003",Feb 2003,2003 Q1,"UEMPMEAN",18.6
"13623","03/31/2003",Mar 2003,2003 Q1,"UEMPMEAN",18
"13624","04/30/2003",Apr 2003,2003 Q2,"UEMPMEAN",19.6
"13625","05/31/2003",May 2003,2003 Q2,"UEMPMEAN",19.2
"13626","06/30/2003",Jun 2003,2003 Q2,"UEMPMEAN",19.8
"13627","07/31/2003",Jul 2003,2003 Q3,"UEMPMEAN",19.3
"13628","08/31/2003",Aug 2003,2003 Q3,"UEMPMEAN",19
"13629","09/30/2003",Sep 2003,2003 Q3,"UEMPMEAN",19.7
"13630","10/31/2003",Oct 2003,2003 Q4,"UEMPMEAN",19.1
"13631","11/30/2003",Nov 2003,2003 Q4,"UEMPMEAN",20.1
"13632","12/31/2003",Dec 2003,2003 Q4,"UEMPMEAN",19.6
"13633","01/31/2004",Jan 2004,2004 Q1,"UEMPMEAN",19.8
"13634","02/29/2004",Feb 2004,2004 Q1,"UEMPMEAN",20.3
"13635","03/31/2004",Mar 2004,2004 Q1,"UEMPMEAN",20.1
"13636","04/30/2004",Apr 2004,2004 Q2,"UEMPMEAN",19.7
"13637","05/31/2004",May 2004,2004 Q2,"UEMPMEAN",20
"13638","06/30/2004",Jun 2004,2004 Q2,"UEMPMEAN",19.9
"13639","07/31/2004",Jul 2004,2004 Q3,"UEMPMEAN",18.6
"13640","08/31/2004",Aug 2004,2004 Q3,"UEMPMEAN",19
"13641","09/30/2004",Sep 2004,2004 Q3,"UEMPMEAN",19.6
"13642","10/31/2004",Oct 2004,2004 Q4,"UEMPMEAN",19.6
"13643","11/30/2004",Nov 2004,2004 Q4,"UEMPMEAN",19.9
"13644","12/31/2004",Dec 2004,2004 Q4,"UEMPMEAN",19.3
"13645","01/31/2005",Jan 2005,2005 Q1,"UEMPMEAN",19.3
"13646","02/28/2005",Feb 2005,2005 Q1,"UEMPMEAN",19.1
"13647","03/31/2005",Mar 2005,2005 Q1,"UEMPMEAN",19.5
"13648","04/30/2005",Apr 2005,2005 Q2,"UEMPMEAN",19.6
"13649","05/31/2005",May 2005,2005 Q2,"UEMPMEAN",18.8
"13650","06/30/2005",Jun 2005,2005 Q2,"UEMPMEAN",17.1
"13651","07/31/2005",Jul 2005,2005 Q3,"UEMPMEAN",17.6
"13652","08/31/2005",Aug 2005,2005 Q3,"UEMPMEAN",18.9
"13653","09/30/2005",Sep 2005,2005 Q3,"UEMPMEAN",18.3
"13654","10/31/2005",Oct 2005,2005 Q4,"UEMPMEAN",18.1
"13655","11/30/2005",Nov 2005,2005 Q4,"UEMPMEAN",17.7
"13656","12/31/2005",Dec 2005,2005 Q4,"UEMPMEAN",17.3
"13657","01/31/2006",Jan 2006,2006 Q1,"UEMPMEAN",16.8
"13658","02/28/2006",Feb 2006,2006 Q1,"UEMPMEAN",17.6
"13659","03/31/2006",Mar 2006,2006 Q1,"UEMPMEAN",16.9
"13660","04/30/2006",Apr 2006,2006 Q2,"UEMPMEAN",16.8
"13661","05/31/2006",May 2006,2006 Q2,"UEMPMEAN",17.1
"13662","06/30/2006",Jun 2006,2006 Q2,"UEMPMEAN",16.2
"13663","07/31/2006",Jul 2006,2006 Q3,"UEMPMEAN",17.3
"13664","08/31/2006",Aug 2006,2006 Q3,"UEMPMEAN",17.4
"13665","09/30/2006",Sep 2006,2006 Q3,"UEMPMEAN",17.4
"13666","10/31/2006",Oct 2006,2006 Q4,"UEMPMEAN",16.5
"13667","11/30/2006",Nov 2006,2006 Q4,"UEMPMEAN",16.4
"13668","12/31/2006",Dec 2006,2006 Q4,"UEMPMEAN",15.9
